comment_id,platform,source_name,comment_text,date,likesCount,video_id,video_url,restaurant
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3Xzg1Mzk4OTYwMDM1MDIxMg==,facebook,لعو راي,عيطولنا قبل,2025-11-19T22:28:06.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzY5MjE3MzQ1MDMxNjgxMA==,facebook,Said Rich,On sert pas la main avec les gans de la cuisine!,2025-11-23T15:09:03.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzE4NjUwNzg1NjQzNjg1Mjg=,facebook,Dady Dady,او في فصل الصيف مع لزيمقري,2025-11-20T16:51:28.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzEyNDA1NjU5NTQ1OTE5ODQ=,facebook,Chafik Taghirint,ولا حب يربح ماتش جاي يخلي تَقاي ودراوي,2025-12-10T18:02:28.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzgyMTE4MTc0MDg4NzMxMA==,facebook,Senadjki Dhia El Hak,"ماشاء الله،  bon courage monsieur,  un vrai professionnel",2025-11-19T22:37:38.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzgwNzg3NjQ0NTM0OTY4NA==,facebook,Abdou Piksou,كاين هاد الاسعار في وهران؟؟؟؟,2025-11-19T23:09:39.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzExODQxNjc1MzM2NjEwMTg=,facebook,Ragnar Lodbrok,طاحولك طفيت,2025-11-21T19:06:59.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzExOTU3MTI4NzkxMDE3MzU=,facebook,Sam IR,طاكوس برك ما تعمروهش باطاطا شكرا 😁,2025-11-20T07:27:31.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzI2NTAxNjU1NzE5ODQ0OTg=,facebook,Hichem AZ,Lazzouni Oussama 😂 باينة هاذي مالزمش نراطيوه,2025-11-20T11:26:06.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzEwNDYwNTM4MzA5NDU3MTk=,facebook,Lazzouni Oussama,"Hichem AZ  الجمعة 
الكود هشام للطبخ hicham cook  في هشام",2025-11-20T14:43:24.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE5Nzc4OTAyODY0OTc1NDI=,facebook,Rafda Djeridi YA,🤢🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢🤮🤢,2025-10-30T09:05:49.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzExMjczMzAyMTI3MTY1MDI=,facebook,Omar Amir,يخدم بزيت مدعة وفرينة مدعمة ولحم مدعم من الدولة والربح 1000/100,2025-10-30T21:30:21.000Z,2,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzQwODQ3Nzk2MzQ5OTk4Mjc=,facebook,Ome Ziyad Ziyad,على بيها ترترت,2025-10-30T18:22:25.000Z,83,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzQyMTAwMDcyODkyMzU3ODc=,facebook,Mohcine Kh,تبدلي بأيفون 13 برو ماكس,2025-10-30T07:13:29.000Z,12,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0Xzc1MDExMDcyNDc2OTQwNA==,facebook,Cherif Chergui,والله الا يعييف والله,2025-10-30T20:00:58.000Z,1,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0Xzg5ODQxNzA2NjAwODQ0Ng==,facebook,Chiraz Chichi,البيض 🤮 عقلي راهو يدور,2026-01-07T21:49:22.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE2NzA1ODA5NTA1OTMyMDA=,facebook,MįŠ'ş PřĩŋcéS's,ياقتشي بيض خضر,2026-01-03T14:29:47.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE0MTUwNjkzMjM3MzczOTc=,facebook,Youpli Ch,عععععععق بيض ميش طيب يخرج القلب,2025-12-27T16:05:29.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzE1ODY4MzMxNzU4NTQzOTk=,facebook,ذواتُ الوِّقارِ,اعع🥴🙂,2025-12-22T21:56:26.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzcyMTQwNjA0MjcwMzE0XzIyMTM1MDk3ODU4NDIyMjU=,facebook,Âhmëd Âhmëd,المدكوك,2025-12-18T21:47:29.000Z,0,1372140604270314,https://www.facebook.com/share/r/18EWjKgrdG/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzgzOTg0NzM2NTMwOTMxOQ==,facebook,Meriem Madaci,Win jay f cheraga ??,2025-11-20T19:46:37.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3Xzg2MDIyODc3OTg2OTY1Ng==,facebook,Bellil Fouad,Voilà des prix raisonnables comme sa  bravo,2025-11-20T13:59:32.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3Xzc5MTQ3MTA4Mzg2NTAzNg==,facebook,Farouk HR,من كثرت الثمن شباب والله ما أمنت هشام يدير هدة ياصحبي موالف اللحم ياكلهولك 😂😂,2025-11-26T15:50:06.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzcwODczNzM2NTE2NTMyMA==,facebook,Ahmed Karaoui,Tacos fritte,2025-11-20T12:37:53.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzE4OTA4NTgwMzE4NTQyODQ=,facebook,Mer Naf,Anta za3ma chef o dayarli le burger finpapier aluminium nandab hnaaaaki 3la les chefs,2025-11-23T18:01:48.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
Y29tbWVudDoxMzg5MjU5NjM5MjI1MDc3XzI0NDM5OTk0MDI2ODYxODY=,facebook,Lotfi Hocine Amri,Prix mlihhhh,2025-11-20T20:29:16.000Z,0,1389259639225077,https://www.facebook.com/share/r/1ArHJBWzVE/,Hichem Cook
